query_id,query_type,method,selected_method,mrr,recall@1,recall@3,recall@5,first_rank
q01613,1,query_type_router,vector,1.0,1.0,1.0,1.0,1
q01614,3,query_type_router,type_aware,0.03125,0.0,0.0,0.0,32
q01615,1,query_type_router,vector,0.25,0.0,0.0,1.0,4
q01616,1,query_type_router,vector,0.5,0.0,1.0,1.0,2
q01617,2,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01619,1,query_type_router,vector,0.25,0.0,0.0,1.0,4
q01620,1,query_type_router,vector,1.0,1.0,1.0,1.0,1
q01621,1,query_type_router,vector,1.0,1.0,1.0,1.0,1
q01622,2,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01623,1,query_type_router,vector,1.0,1.0,1.0,1.0,1
q01624,1,query_type_router,vector,1.0,1.0,1.0,1.0,1
q01626,2,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01627,2,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01628,2,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01629,1,query_type_router,vector,1.0,1.0,1.0,1.0,1
q01630,3,query_type_router,type_aware,0.2,0.0,0.0,1.0,5
q01631,1,query_type_router,vector,0.5,0.0,1.0,1.0,2
q01632,2,query_type_router,type_aware,0.018518518518518517,0.0,0.0,0.0,54
q01634,2,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01635,1,query_type_router,vector,0.16666666666666666,0.0,0.0,0.0,6
q01636,1,query_type_router,vector,1.0,1.0,1.0,1.0,1
q01637,1,query_type_router,vector,1.0,1.0,1.0,1.0,1
q01638,3,query_type_router,type_aware,0.05,0.0,0.0,0.0,20
q01639,2,query_type_router,type_aware,0.16666666666666666,0.0,0.0,0.0,6
q01640,2,query_type_router,type_aware,0.25,0.0,0.0,1.0,4
q01641,1,query_type_router,vector,0.25,0.0,0.0,1.0,4
q01642,1,query_type_router,vector,1.0,1.0,1.0,1.0,1
q01643,1,query_type_router,vector,1.0,1.0,1.0,1.0,1
q01644,3,query_type_router,type_aware,0.1,0.0,0.0,0.0,10
q01645,2,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01646,2,query_type_router,type_aware,0.25,0.0,0.0,1.0,4
q01647,2,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01648,2,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01649,1,query_type_router,vector,0.14285714285714285,0.0,0.0,0.0,7
q01650,2,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01651,1,query_type_router,vector,0.25,0.0,0.0,1.0,4
q01652,3,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01653,2,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01654,2,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01655,2,query_type_router,type_aware,0.041666666666666664,0.0,0.0,0.0,24
q01656,1,query_type_router,vector,0.5,0.0,1.0,1.0,2
q01657,2,query_type_router,type_aware,0.0625,0.0,0.0,0.0,16
q01658,3,query_type_router,type_aware,0.16666666666666666,0.0,0.0,0.0,6
q01659,1,query_type_router,vector,0.2,0.0,0.0,1.0,5
q01660,2,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01661,2,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01662,2,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01663,2,query_type_router,type_aware,0.5,0.0,1.0,1.0,2
q01664,1,query_type_router,vector,0.3333333333333333,0.0,1.0,1.0,3
q01665,1,query_type_router,vector,1.0,1.0,1.0,1.0,1
q01666,2,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01667,2,query_type_router,type_aware,0.5,0.0,1.0,1.0,2
q01668,1,query_type_router,vector,1.0,1.0,1.0,1.0,1
q01669,1,query_type_router,vector,1.0,1.0,1.0,1.0,1
q01670,4,query_type_router,type_aware,0.5,0.0,1.0,1.0,2
q01671,4,query_type_router,type_aware,0.5,0.0,1.0,1.0,2
q01672,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01674,4,query_type_router,type_aware,0.5,0.0,1.0,1.0,2
q01675,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01676,4,query_type_router,type_aware,0.16666666666666666,0.0,0.0,0.0,6
q01677,4,query_type_router,type_aware,0.2,0.0,0.0,1.0,5
q01678,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01679,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01680,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01681,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01682,4,query_type_router,type_aware,0.06666666666666667,0.0,0.0,0.0,15
q01683,4,query_type_router,type_aware,0.14285714285714285,0.0,0.0,0.0,7
q01684,4,query_type_router,type_aware,0.06666666666666667,0.0,0.0,0.0,15
q01685,4,query_type_router,type_aware,0.058823529411764705,0.0,0.0,0.0,17
q01687,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01688,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01689,4,query_type_router,type_aware,0.5,0.0,1.0,1.0,2
q01690,4,query_type_router,type_aware,0.01818181818181818,0.0,0.0,0.0,55
q01691,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01692,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01693,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01694,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01695,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01696,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01697,4,query_type_router,type_aware,0.07692307692307693,0.0,0.0,0.0,13
q01698,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01700,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01701,4,query_type_router,type_aware,0.034482758620689655,0.0,0.0,0.0,29
q01702,4,query_type_router,type_aware,0.024390243902439025,0.0,0.0,0.0,41
q01703,4,query_type_router,type_aware,0.07142857142857142,0.0,0.0,0.0,14
q01704,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01705,4,query_type_router,type_aware,0.07142857142857142,0.0,0.0,0.0,14
q01706,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01707,4,query_type_router,type_aware,0.25,0.0,0.0,1.0,4
q01708,4,query_type_router,type_aware,0.3333333333333333,0.0,1.0,1.0,3
q01709,4,query_type_router,type_aware,0.04,0.0,0.0,0.0,25
q01710,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01711,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01712,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01713,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01714,4,query_type_router,type_aware,0.125,0.0,0.0,0.0,8
q01715,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01716,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01718,4,query_type_router,type_aware,0.5,0.0,1.0,1.0,2
q01720,4,query_type_router,type_aware,0.023255813953488372,0.0,0.0,0.0,43
q01721,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01722,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01724,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01725,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01727,4,query_type_router,type_aware,0.3333333333333333,0.0,1.0,1.0,3
q01729,4,query_type_router,type_aware,0.0625,0.0,0.0,0.0,16
q01730,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01731,4,query_type_router,type_aware,0.2,0.0,0.0,1.0,5
q01732,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01733,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01734,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01735,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01736,4,query_type_router,type_aware,0.5,0.0,1.0,1.0,2
q01737,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01738,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01740,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01741,4,query_type_router,type_aware,0.3333333333333333,0.0,1.0,1.0,3
q01742,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01743,5,query_type_router,keyword,1.0,1.0,1.0,1.0,1
q01744,5,query_type_router,keyword,0.5,0.0,1.0,1.0,2
q01745,5,query_type_router,keyword,0.3333333333333333,0.0,1.0,1.0,3
q01746,5,query_type_router,keyword,0.125,0.0,0.0,0.0,8
q01747,5,query_type_router,keyword,0.5,0.0,1.0,1.0,2
q01748,5,query_type_router,keyword,0.025,0.0,0.0,0.0,40
q01749,5,query_type_router,keyword,1.0,1.0,1.0,1.0,1
q01750,5,query_type_router,keyword,1.0,1.0,1.0,1.0,1
q01751,5,query_type_router,keyword,0.00044072278536800354,0.0,0.0,0.0,2269
q01752,5,query_type_router,keyword,0.00043159257660768235,0.0,0.0,0.0,2317
q01753,5,query_type_router,keyword,1.0,1.0,1.0,1.0,1
q01754,5,query_type_router,keyword,1.0,1.0,1.0,1.0,1
q01755,5,query_type_router,keyword,0.3333333333333333,0.0,1.0,1.0,3
q01756,5,query_type_router,keyword,0.5,0.0,1.0,1.0,2
q01757,5,query_type_router,keyword,1.0,1.0,1.0,1.0,1
q01758,5,query_type_router,keyword,1.0,1.0,1.0,1.0,1
q01759,5,query_type_router,keyword,0.5,0.0,1.0,1.0,2
q01760,5,query_type_router,keyword,1.0,1.0,1.0,1.0,1
q01761,5,query_type_router,keyword,0.00042498937526561835,0.0,0.0,0.0,2353
q01762,5,query_type_router,keyword,1.0,1.0,1.0,1.0,1
q01763,5,query_type_router,keyword,0.00044483985765124553,0.0,0.0,0.0,2248
q01764,5,query_type_router,keyword,1.0,1.0,1.0,1.0,1
q01765,5,query_type_router,keyword,0.008695652173913044,0.0,0.0,0.0,115
q01766,5,query_type_router,keyword,0.0004512635379061372,0.0,0.0,0.0,2216
q01767,5,query_type_router,keyword,1.0,1.0,1.0,1.0,1
q01768,5,query_type_router,keyword,1.0,1.0,1.0,1.0,1
q01769,5,query_type_router,keyword,1.0,1.0,1.0,1.0,1
q01770,5,query_type_router,keyword,1.0,1.0,1.0,1.0,1
q01771,5,query_type_router,keyword,1.0,1.0,1.0,1.0,1
q01772,5,query_type_router,keyword,1.0,1.0,1.0,1.0,1
q01773,5,query_type_router,keyword,1.0,1.0,1.0,1.0,1
q01774,5,query_type_router,keyword,0.013888888888888888,0.0,0.0,0.0,72
q01775,5,query_type_router,keyword,0.0015384615384615385,0.0,0.0,0.0,650
q01776,5,query_type_router,keyword,1.0,1.0,1.0,1.0,1
q01777,5,query_type_router,keyword,1.0,1.0,1.0,1.0,1
q01778,5,query_type_router,keyword,1.0,1.0,1.0,1.0,1
q01779,5,query_type_router,keyword,1.0,1.0,1.0,1.0,1
q01780,5,query_type_router,keyword,1.0,1.0,1.0,1.0,1
q01782,5,query_type_router,keyword,0.5,0.0,1.0,1.0,2
q01783,2,query_type_router,type_aware,0.125,0.0,0.0,0.0,8
q01784,1,query_type_router,vector,0.14285714285714285,0.0,0.0,0.0,7
q01785,2,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01786,1,query_type_router,vector,0.16666666666666666,0.0,0.0,0.0,6
q01787,3,query_type_router,type_aware,0.07142857142857142,0.0,0.0,0.0,14
q01788,1,query_type_router,vector,0.5,0.0,1.0,1.0,2
q01789,1,query_type_router,vector,1.0,1.0,1.0,1.0,1
q01790,3,query_type_router,type_aware,0.3333333333333333,0.0,1.0,1.0,3
q01791,2,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01792,2,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01793,2,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01794,1,query_type_router,vector,0.015384615384615385,0.0,0.0,0.0,65
q01795,2,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01796,3,query_type_router,type_aware,0.3333333333333333,0.0,1.0,1.0,3
q01797,2,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01798,1,query_type_router,vector,1.0,1.0,1.0,1.0,1
q01799,2,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01800,2,query_type_router,type_aware,0.2,0.0,0.0,1.0,5
q01801,1,query_type_router,vector,0.5,0.0,1.0,1.0,2
q01802,1,query_type_router,vector,0.3333333333333333,0.0,1.0,1.0,3
q01803,1,query_type_router,vector,1.0,1.0,1.0,1.0,1
q01804,3,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01805,1,query_type_router,vector,1.0,1.0,1.0,1.0,1
q01806,1,query_type_router,vector,0.2,0.0,0.0,1.0,5
q01807,1,query_type_router,vector,0.5,0.0,1.0,1.0,2
q01808,2,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01809,2,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01810,2,query_type_router,type_aware,0.016129032258064516,0.0,0.0,0.0,62
q01811,1,query_type_router,vector,0.3333333333333333,0.0,1.0,1.0,3
q01812,1,query_type_router,vector,0.024390243902439025,0.0,0.0,0.0,41
q01813,1,query_type_router,vector,1.0,1.0,1.0,1.0,1
q01814,2,query_type_router,type_aware,0.125,0.0,0.0,0.0,8
q01815,1,query_type_router,vector,0.3333333333333333,0.0,1.0,1.0,3
q01816,1,query_type_router,vector,1.0,1.0,1.0,1.0,1
q01817,2,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01818,2,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01819,2,query_type_router,type_aware,0.5,0.0,1.0,1.0,2
q01820,3,query_type_router,type_aware,0.07692307692307693,0.0,0.0,0.0,13
q01821,2,query_type_router,type_aware,0.5,0.0,1.0,1.0,2
q01823,1,query_type_router,vector,0.02631578947368421,0.0,0.0,0.0,38
q01824,1,query_type_router,vector,0.045454545454545456,0.0,0.0,0.0,22
q01826,2,query_type_router,type_aware,0.041666666666666664,0.0,0.0,0.0,24
q01827,2,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01828,1,query_type_router,vector,0.014084507042253521,0.0,0.0,0.0,71
q01829,1,query_type_router,vector,0.09090909090909091,0.0,0.0,0.0,11
q01830,1,query_type_router,vector,1.0,1.0,1.0,1.0,1
q01831,2,query_type_router,type_aware,0.014285714285714285,0.0,0.0,0.0,70
q01832,1,query_type_router,vector,1.0,1.0,1.0,1.0,1
q01833,2,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01834,2,query_type_router,type_aware,0.3333333333333333,0.0,1.0,1.0,3
q01835,2,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01836,1,query_type_router,vector,0.5,0.0,1.0,1.0,2
q01837,1,query_type_router,vector,0.1,0.0,0.0,0.0,10
q01838,2,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01839,1,query_type_router,vector,0.14285714285714285,0.0,0.0,0.0,7
q01840,2,query_type_router,type_aware,0.125,0.0,0.0,0.0,8
q01841,1,query_type_router,vector,1.0,1.0,1.0,1.0,1
q01842,1,query_type_router,vector,0.5,0.0,1.0,1.0,2
q01843,1,query_type_router,vector,1.0,1.0,1.0,1.0,1
q01844,2,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01845,2,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01847,1,query_type_router,vector,0.5,0.0,1.0,1.0,2
q01848,2,query_type_router,type_aware,0.5,0.0,1.0,1.0,2
q01849,1,query_type_router,vector,0.3333333333333333,0.0,1.0,1.0,3
q01850,2,query_type_router,type_aware,0.06666666666666667,0.0,0.0,0.0,15
q01851,2,query_type_router,type_aware,0.09090909090909091,0.0,0.0,0.0,11
q01853,2,query_type_router,type_aware,0.0006775067750677507,0.0,0.0,0.0,1476
q01854,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01855,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01856,4,query_type_router,type_aware,0.5,0.0,1.0,1.0,2
q01857,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01858,4,query_type_router,type_aware,0.3333333333333333,0.0,1.0,1.0,3
q01859,4,query_type_router,type_aware,0.5,0.0,1.0,1.0,2
q01860,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01861,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01862,4,query_type_router,type_aware,0.07142857142857142,0.0,0.0,0.0,14
q01863,4,query_type_router,type_aware,0.0029850746268656717,0.0,0.0,0.0,335
q01864,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01865,4,query_type_router,type_aware,0.16666666666666666,0.0,0.0,0.0,6
q01866,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01867,4,query_type_router,type_aware,0.009708737864077669,0.0,0.0,0.0,103
q01868,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01869,4,query_type_router,type_aware,0.2,0.0,0.0,1.0,5
q01871,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01872,4,query_type_router,type_aware,0.5,0.0,1.0,1.0,2
q01873,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01874,4,query_type_router,type_aware,0.5,0.0,1.0,1.0,2
q01875,4,query_type_router,type_aware,0.5,0.0,1.0,1.0,2
q01877,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01878,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01879,4,query_type_router,type_aware,0.5,0.0,1.0,1.0,2
q01881,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01882,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01883,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01884,4,query_type_router,type_aware,0.2,0.0,0.0,1.0,5
q01885,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01886,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01887,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01888,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01889,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01890,4,query_type_router,type_aware,0.045454545454545456,0.0,0.0,0.0,22
q01891,4,query_type_router,type_aware,0.5,0.0,1.0,1.0,2
q01892,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01893,4,query_type_router,type_aware,0.16666666666666666,0.0,0.0,0.0,6
q01894,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01895,4,query_type_router,type_aware,0.25,0.0,0.0,1.0,4
q01896,4,query_type_router,type_aware,0.5,0.0,1.0,1.0,2
q01897,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01898,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01899,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01900,4,query_type_router,type_aware,0.25,0.0,0.0,1.0,4
q01901,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01902,4,query_type_router,type_aware,0.25,0.0,0.0,1.0,4
q01903,4,query_type_router,type_aware,0.5,0.0,1.0,1.0,2
q01904,4,query_type_router,type_aware,0.5,0.0,1.0,1.0,2
q01905,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01906,4,query_type_router,type_aware,0.3333333333333333,0.0,1.0,1.0,3
q01907,4,query_type_router,type_aware,0.0053475935828877,0.0,0.0,0.0,187
q01908,4,query_type_router,type_aware,0.5,0.0,1.0,1.0,2
q01909,4,query_type_router,type_aware,0.3333333333333333,0.0,1.0,1.0,3
q01910,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01911,4,query_type_router,type_aware,0.022727272727272728,0.0,0.0,0.0,44
q01912,4,query_type_router,type_aware,0.09090909090909091,0.0,0.0,0.0,11
q01913,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01914,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01915,4,query_type_router,type_aware,0.25,0.0,0.0,1.0,4
q01916,4,query_type_router,type_aware,0.027777777777777776,0.0,0.0,0.0,36
q01917,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01919,4,query_type_router,type_aware,0.5,0.0,1.0,1.0,2
q01920,4,query_type_router,type_aware,0.14285714285714285,0.0,0.0,0.0,7
q01921,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01922,4,query_type_router,type_aware,0.06666666666666667,0.0,0.0,0.0,15
q01923,4,query_type_router,type_aware,0.3333333333333333,0.0,1.0,1.0,3
q01924,4,query_type_router,type_aware,0.5,0.0,1.0,1.0,2
q01925,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01926,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01927,4,query_type_router,type_aware,0.01,0.0,0.0,0.0,100
q01928,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01929,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01930,4,query_type_router,type_aware,0.06666666666666667,0.0,0.0,0.0,15
q01931,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01932,4,query_type_router,type_aware,0.043478260869565216,0.0,0.0,0.0,23
q01933,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01934,4,query_type_router,type_aware,0.006535947712418301,0.0,0.0,0.0,153
q01935,4,query_type_router,type_aware,0.05555555555555555,0.0,0.0,0.0,18
q01936,4,query_type_router,type_aware,0.2,0.0,0.0,1.0,5
q01937,4,query_type_router,type_aware,0.07692307692307693,0.0,0.0,0.0,13
q01938,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01939,4,query_type_router,type_aware,0.5,0.0,1.0,1.0,2
q01941,5,query_type_router,keyword,1.0,1.0,1.0,1.0,1
q01942,5,query_type_router,keyword,1.0,1.0,1.0,1.0,1
q01943,5,query_type_router,keyword,0.0032258064516129032,0.0,0.0,0.0,310
q01944,5,query_type_router,keyword,1.0,1.0,1.0,1.0,1
q01945,5,query_type_router,keyword,1.0,1.0,1.0,1.0,1
q01946,5,query_type_router,keyword,0.5,0.0,1.0,1.0,2
q01947,5,query_type_router,keyword,0.00040666937779585197,0.0,0.0,0.0,2459
q01948,5,query_type_router,keyword,1.0,1.0,1.0,1.0,1
q01949,5,query_type_router,keyword,0.25,0.0,0.0,1.0,4
q01950,5,query_type_router,keyword,1.0,1.0,1.0,1.0,1
q01951,5,query_type_router,keyword,0.14285714285714285,0.0,0.0,0.0,7
q01952,5,query_type_router,keyword,0.5,0.0,1.0,1.0,2
q01953,5,query_type_router,keyword,1.0,1.0,1.0,1.0,1
q01954,5,query_type_router,keyword,0.3333333333333333,0.0,1.0,1.0,3
q01955,5,query_type_router,keyword,0.016129032258064516,0.0,0.0,0.0,62
q01956,5,query_type_router,keyword,1.0,1.0,1.0,1.0,1
q01957,5,query_type_router,keyword,0.125,0.0,0.0,0.0,8
q01958,5,query_type_router,keyword,1.0,1.0,1.0,1.0,1
q01959,5,query_type_router,keyword,0.2,0.0,0.0,1.0,5
q01960,5,query_type_router,keyword,1.0,1.0,1.0,1.0,1
q01961,5,query_type_router,keyword,0.0015552099533437014,0.0,0.0,0.0,643
q01962,5,query_type_router,keyword,0.5,0.0,1.0,1.0,2
q01963,5,query_type_router,keyword,0.025,0.0,0.0,0.0,40
q01964,5,query_type_router,keyword,1.0,1.0,1.0,1.0,1
q01965,5,query_type_router,keyword,0.3333333333333333,0.0,1.0,1.0,3
q01966,5,query_type_router,keyword,0.3333333333333333,0.0,1.0,1.0,3
q01967,5,query_type_router,keyword,0.25,0.0,0.0,1.0,4
q01968,5,query_type_router,keyword,1.0,1.0,1.0,1.0,1
q01969,5,query_type_router,keyword,0.07142857142857142,0.0,0.0,0.0,14
q01970,5,query_type_router,keyword,1.0,1.0,1.0,1.0,1
q01971,5,query_type_router,keyword,0.14285714285714285,0.0,0.0,0.0,7
q01972,5,query_type_router,keyword,1.0,1.0,1.0,1.0,1
q01973,5,query_type_router,keyword,0.5,0.0,1.0,1.0,2
q01974,5,query_type_router,keyword,0.005494505494505495,0.0,0.0,0.0,182
q01975,5,query_type_router,keyword,0.0003996802557953637,0.0,0.0,0.0,2502
q01976,5,query_type_router,keyword,1.0,1.0,1.0,1.0,1
q01977,5,query_type_router,keyword,1.0,1.0,1.0,1.0,1
q01978,5,query_type_router,keyword,1.0,1.0,1.0,1.0,1
q01979,5,query_type_router,keyword,1.0,1.0,1.0,1.0,1
q01980,5,query_type_router,keyword,1.0,1.0,1.0,1.0,1
q01981,5,query_type_router,keyword,0.0015360983102918587,0.0,0.0,0.0,651
q01982,5,query_type_router,keyword,1.0,1.0,1.0,1.0,1
q01983,5,query_type_router,keyword,0.0003977724741447892,0.0,0.0,0.0,2514
q01984,5,query_type_router,keyword,0.0003972983710766786,0.0,0.0,0.0,2517
q01985,5,query_type_router,keyword,1.0,1.0,1.0,1.0,1
q01986,5,query_type_router,keyword,0.06666666666666667,0.0,0.0,0.0,15
